user_id,n_events,total_moves,clicks,total_drags,avg_speed_px_per_ms,path_length_px,idle_fraction,x_min,x_max,x_mean,x_std,y_min,y_max,y_mean,y_std,speed_min,speed_max,speed_mean,speed_std,session_file
user1,-0.32566356899891835,-0.40116841284402954,-0.9827630917797651,0.3628543982304113,0.09411847390216758,-0.0558165476424888,-0.7104980435673984,1.4042411671323465,1.167714713713146,1.12428845242223,1.3356858815605017,-1.696445472256388,0.987484184100646,0.2359439089442691,1.1908679431758904,0.0,-0.2750734715948404,0.09411847390216758,0.46566918138949226,session_2020_05_14_1min.csv
user10,-0.6464954930181636,-0.7259999659188803,-0.5433784020971948,0.01303830475227813,0.6084901672487482,-0.13746473528444647,-0.16715832455382082,1.331391802544049,0.8573485014890031,0.1302429769143677,1.3456127518197607,-1.833896143095026,0.6897120377655314,0.7580707039881335,1.491737005810617,0.0,0.2930244304851876,0.6084901672487482,1.012469614760064,session_2020_05_14_1min.csv
user100,0.17135402176987835,0.26360313763473475,0.8296987531608374,-0.5413872018923104,0.6506315891341377,1.01825941654976,-0.7104980435673984,-1.4126009302818232,-0.3779090231630858,-0.506993153841382,-0.5644754127585749,-0.11576275761204977,-0.2590038703254154,-0.2637114305865898,-0.19772504897814427,0.0,-0.2245281180576028,0.6506315891341377,0.23542709949147697,session_2020_03_31_1min.csv
user101,-0.7215375362633429,-0.6202408556154405,-1.9439171004603875,-0.660192667601865,-1.5808982767551147,-1.5804553205599419,0.7935937164442394,-0.41699294757509076,-0.8496656657437831,-0.9137204140754749,-0.7004747375379607,-1.7651708076757069,-1.2077197784163622,-0.8288597033285,-1.1233854757526975,0.0,-0.32467669271911387,-1.5808982767551147,-1.20330145878507,session_2020_06_08_1min.csv
user102,-0.12881415121083914,-0.21105382170332235,0.8296987531608374,0.125243466811302,0.08069892913163011,0.15128805029023978,-0.4957082993914546,0.4571994274844791,-0.07685379730566713,0.4248826455704765,-0.2400237377745215,0.12477591635556691,-0.058180794890105504,0.26901033006727165,-0.049191326770570545,0.0,0.5472191589840392,0.08069892913163011,0.13461836331467036,session_2020_03_31_1min.csv
user103,-0.19189297017055515,-0.2450478214437137,1.1866988135279257,-0.16516989381205388,1.4602291626132882,1.18458650152255,-0.4877211455886882,0.6028981566610742,0.689750746887966,0.9894622957307687,0.7916067246804376,0.15913858406522643,0.9944091177363463,0.9893738901029353,1.0648109736689222,0.0,0.6577658246834582,1.4602291626132882,1.2494381026647954,session_2020_05_14_1min.csv
user104,0.223557182288264,0.15028980516676355,0.9120833824763193,0.34965379092934973,-0.9732434801649695,-0.3638262143162128,-0.7104980435673984,0.09295260454299169,-0.13582337762825428,-0.42803939748072556,-0.5127027304795851,-0.2875760961603474,-0.6121754857461328,-0.6268492530238811,-0.6099147325438773,0.0,0.11490537070684698,-0.9732434801649695,-0.9860049014698614,session_2020_10_15_1min.csv
user105,2.1387606338065375,2.137050234438525,0.7198525807401948,1.6037114845302047,2.631077224931107,1.9928495143994727,-0.1758480212536538,0.9185787365436966,2.5488443581105824,2.4234095610151245,2.4362129782929145,1.6023706278709264,2.310146508519411,1.8941732489065275,1.790851348578924,0.0,1.8091423306809864,2.631077224931107,2.4552173331652205,session_2020_10_14_1min.csv
user106,-0.6171312152265716,-0.5220359674765321,-1.8615324711449055,-0.5611881128439028,-0.6980832538474597,-0.8998209708855331,0.3089182373845964,-1.2911853226346606,1.0435682288234889,1.0243213094435961,1.095341952635937,0.262226587194205,0.5165886968730228,0.5031166231417528,0.19154351000621594,0.0,-0.7783027237509308,-0.6980832538474597,-0.8411260287615642,session_2020_05_14_1min.csv
user107,-0.5823291082143145,-0.549734782079814,-0.9827630917797651,-0.41598143253222486,0.48910649301749787,-0.1789225585722063,-0.5064446745908677,-1.4611671733406881,1.108745133390559,0.823783603410045,0.5264995164947778,0.19350125177488595,0.8974600468365416,1.3461602416208174,1.0986698350331277,0.0,0.49972717992883686,0.48910649301749787,1.6499836294390309,session_2020_10_14_1min.csv
user108,-0.1810173117292248,-0.048638045165896975,0.033314003111178755,-0.8516014734672587,-0.5927499304412875,-0.4259019943369502,-0.3783510159012256,-1.3397515656935257,-0.6479276277980901,-1.3582778920189018,-0.8629437940405521,-0.49375210241830453,-0.7852988266386414,-0.8296807309865953,-0.8603350805946168,0.0,-0.018189606425626625,-0.5927499304412875,-0.472818190519274,session_2020_06_09_1min.csv
user109,0.6694591783828081,0.2421995081685624,0.5825448652143916,2.653159764964604,-0.9395248376712005,0.051837082437065425,-0.7104980435673984,0.6271812781905066,-1.0762330006674075,-1.0130725461406083,-1.2252366217024935,-0.5968401055472832,-1.1800200438735609,-1.1766089087411644,-0.9021019002863316,0.0,-0.25442903077382034,-0.9395248376712005,-0.8295238459995216,session_2020_05_18_1min.csv
user11,1.0957849892829576,0.7533685413018546,-1.367224695252014,3.0293770730448606,-1.0200844053592257,-1.1640578882731711,1.9455255219911343,-0.9269384996931732,-0.13582337762825428,0.13435329248093103,0.03217732069332074,-0.2875760961603474,-0.189754533968412,-0.695383333912531,-0.9860816093502793,0.0,-1.016141246889287,-1.0200844053592257,-1.6122724528041223,session_2020_06_03_1min.csv
user110,0.25292146007985594,0.22583202681207767,1.241621899738247,0.05264012665546302,0.33568473588910736,0.839959817164756,-0.7104980435673984,-0.0527461246336033,-0.11409774277256428,-0.27566033636518733,-0.2513883009026708,-0.18448809303136882,-0.189754533968412,-0.2538262836117616,0.13421415936963416,0.0,-0.5260834352984908,0.33568473588910736,0.34941551692956574,session_2020_06_08_1min.csv
user111,-0.502936801592603,-0.6429035221090348,-0.6532245745178373,0.4750595602894352,-0.2319027100375803,-0.503767297484661,-0.09597220557018084,-1.4126009302818232,-0.9179462324330945,-1.1616581868523053,-0.7742441528556947,-0.012674754483071192,0.052618143281099955,-0.5373884359659721,0.5648807950715192,0.0,0.023886338441306942,-0.2319027100375803,-0.34759299106592406,session_2020_05_14_1min.csv
user112,0.3062121864423746,0.3819526182123935,-0.4060706865713915,-0.04636442810249921,0.6870463116467406,1.2428313362158738,-0.6516325793429391,-1.072637228869768,1.0497755530679718,0.9559158987922659,0.9846826902529595,0.8807546059680764,1.735377016756283,0.929093494048527,1.2874429062838573,0.0,-0.4032374287537371,0.6870463116467406,0.09609306792978423,session_2020_06_09_1min.csv
user113,-0.49532384068367175,-0.36591537607621627,-1.1475323504107289,-0.8119996515640738,0.27997867798553266,-0.09170351445127953,0.22923912578925726,-0.5141254336928207,1.015635269723316,1.2062853121546084,1.5432384097945628,-1.696445472256388,0.8697603122937402,0.7967015984836008,0.4752561344197781,0.0,-0.26193900515841156,0.27997867798553266,0.1391852432469095,session_2020_10_14_1min.csv
user114,-1.1881032833964147,-1.0520905560211529,-1.2573785228313714,-1.3928263728107855,-1.0611825870864313,-1.6238709557539235,0.30246809382962325,0.11723572607242418,-0.936568205166543,-0.7117117171389037,-0.7364192273977234,0.3996772580328431,-1.4431675220301738,-0.7385471776832049,-1.3875482302416284,0.0,-0.8341002770239659,-1.0611825870864313,-1.014410365660864,session_2020_06_09_1min.csv
user115,-0.21364428705321584,-0.3759876722955915,0.17062171863698197,0.6334668479021748,1.361959972429249,1.0976166948511665,-0.482671202314298,-1.3883178087523906,1.1615073894686632,1.0911492735095378,1.3540537961076313,-1.7995334753853665,1.5207040740495723,1.2528361928721885,0.8198842774681026,0.0,0.6879520123590477,1.361959972429249,1.3658945488650873,session_2020_06_16_1min.csv
