user_id,valid,n_events,click_rate,double_click_count,scroll_up_count,scroll_down_count,pause_count,pause_median,pause_iqr,idle_fraction_events,hover_count,hover_median,hover_std,speed_mean,speed_std,speed_max,accel_mean,accel_std,jerk_mean,jerk_std,angle_mean,angle_std,sharp_turns,curvature,angle_entropy,angular_speed_mean,return_to_origin_count,zigzag_score,smoothness_index,spatial_x_norm,spatial_y_norm,lateral_vertical_ratio,dominant_dir,dominant_dir_frac,speed_entropy,n_unique_positions,total_time,total_distance,total_displacement,displacement_ratio,mean_step_distance,std_step_distance,session_file
user1,0.0,-0.32566356899891835,-0.7721044773395236,-0.929930758139774,0.0,0.0,-0.3127539864005156,0.22444899944054647,-0.15450303171285,0.1467521585745036,-0.23674905450572956,-0.37369413750556235,-0.23677920283593387,0.09411847390216758,0.46562699084755765,-0.2750734715948404,0.12161137406272536,-0.23851606831996097,0.12988733610935524,-0.3527809704497757,-0.42267489342409076,-0.5182819588498965,-0.24570522371899983,-0.42267489342409076,-0.46673956480996803,-0.20181447071452632,-0.03428640531559854,-0.08980908917169332,0.11446824309735515,0.6175404295996751,2.3185959716315647,-0.7053360177769594,-0.2467175818975845,0.042963947090024504,0.2533045503077889,-0.26095547710513184,-0.34147765911226413,-0.0558165476424888,0.5415060768972109,0.3454698821176647,0.2888595208938444,0.4552938627688317,session_2020_05_14_1min.csv
user10,0.0,-0.6464954930181636,0.31274003363352576,-0.6350325526249699,0.0,0.0,-0.6537337649064124,0.22444899944054647,-0.15450303171285,0.16677773903820448,-0.4478334733829453,0.03540675517669483,-0.12265388006335218,0.6084901672487482,1.012214725127417,0.2930244304851876,0.12904650942777235,-0.26876420368904974,0.13133802805354258,-0.3581499593145391,-0.34632333121148123,-0.23474800486891084,-0.23051722981912584,-0.34632333121148123,-0.5030454816496873,-0.21487787729330965,-0.4135544210142972,-0.78373398483831,0.4945533219228131,2.8214467470440274,1.9601981424260884,0.4488109788074474,-0.2467175818975845,-0.5365926395882207,-0.2348787469093926,-0.6406576667278283,-0.27978247654414345,-0.13746473528444647,0.2812813100384527,0.18167885641557713,0.7869959922568053,0.8955810424132744,session_2020_05_14_1min.csv
user100,0.0,0.17135402176987835,0.3023670472430513,0.7130735297284198,0.0,0.0,0.2167538607673446,0.22444899944054647,0.5372169634786249,0.13483588515741363,0.49031949940468034,-0.614341721436302,-0.2852578147041919,0.6506315891341377,0.2355689384680772,-0.2245281180576028,0.10886937103542778,-0.20904281346550718,0.1176059271315635,-0.2701497793957677,-0.18785350993399055,0.004463412047176779,0.03274133111202348,-0.18785350993399055,-0.4674415177854685,-0.1296467492563455,-0.259648559571347,0.6771605323545672,-0.4144738773480295,-0.27500485584815565,0.0630562701790454,0.10021930182456376,4.053217416888889,-0.07280320922802458,0.5614615117891101,0.23314416708337704,-0.24700165746843902,1.01825941654976,0.9929840471895865,0.02734639594577526,0.8349748386058199,0.26559532946127257,session_2020_03_31_1min.csv
user101,0.0,-0.7215375362633429,-1.3960471170771944,-1.8988820048312727,0.0,0.0,-0.7340327571142857,0.22444899944054647,-0.15450303171285,0.16625705687099088,-0.9169099597767582,2.080911218587981,-0.08309824984977318,-1.5808982767551147,-1.203419672225113,-0.32467669271911387,0.11176594996572575,-0.3869043665485887,0.13082436957106203,-0.3587918915574129,0.036133593413674114,-0.3920594077427109,-0.33683318711824384,0.036133593413674114,0.5500383861466982,-0.155874200908072,-0.0013065778635377877,-0.6011221701892003,2.031888131795025,0.3674763786401532,-1.3257834485777926,-0.7589045517549554,-0.2467175818975845,0.5489055338216637,-1.2094213038783883,-0.6443086493203543,-0.2647089033281358,-1.5804553205599419,-1.0378930884016468,-0.043614406107618534,-1.4973398219564467,-1.1843404880536206,session_2020_06_08_1min.csv
user102,0.0,-0.12881415121083914,0.8167484117223864,0.9658434201696803,0.0,0.0,-0.10211460104363056,0.22444899944054647,-0.15450303171285,0.14940612908351755,0.16196595892901133,-0.7827950301878196,-0.25711712501218,0.08069892913163011,0.13466388337062588,0.5472191589840392,0.23014322873065757,1.2434132594009097,0.18681840807479555,1.2208438968421125,0.018167328526834416,0.3267030686413876,-0.03813597375405518,0.018167328526834416,0.1300791387969947,-0.11209838847359792,-0.2651451974800238,-0.016764363312049464,-1.2668081393344612,-1.343405148875215,-0.47075227642089396,-0.9160068982868516,-0.2467175818975845,-0.3204703682550308,-0.8585690826558782,-0.12221813858914658,-0.2776531241939268,0.15128805029023978,1.0400060614081306,0.5915645437701832,0.25058717831947463,0.17499393859953202,session_2020_03_31_1min.csv
user103,0.0,-0.19189297017055515,1.3133346097261696,1.3449982558315712,0.0,0.0,-0.1812498397412448,0.22444899944054647,-0.15450303171285,0.045488673657002716,-0.10775302074743104,0.444507647858952,-0.26593277771485574,1.4602291626132882,1.2494377522424527,0.6577658246834582,0.06591708228574447,-0.16680162747889815,0.0964339882770059,-0.13198793228301736,-0.2621338489443523,0.04137722703702166,-0.04826130302063785,-0.2621338489443523,-0.4937513423033548,-0.052805480200928664,-0.5619636445485705,-0.08980908917169332,-0.8645506757440187,-0.1926655575898981,0.7287140696578267,0.05459356965271111,-0.2467175818975845,-0.7927887614082205,-0.30567152539700193,-0.19280380204464784,-0.2859183734480574,1.18458650152255,1.3076233456622863,0.13645646525194485,1.716767636812385,1.4996995579303183,session_2020_05_14_1min.csv
user104,0.0,0.223557182288264,0.2972510227053585,1.134356680463854,0.0,0.0,0.26795901521874205,0.22444899944054647,-0.15450303171285,0.10058271710426835,0.06815066165024877,0.03540675517669483,-0.2654915479913037,-0.9732434801649695,-0.9858651190138853,0.11490537070684698,0.09492194908478288,-0.36330910205185823,0.12081714241964452,-0.3013417835263086,-0.14576744071379286,-0.2478255505227536,-0.12420127252000784,-0.14576744071379286,-0.07556955374550044,-0.12411246247451263,0.3532265672461153,0.6406381694247453,0.6503914893400498,-0.320345283576699,-0.31552783281008157,0.4656373051351951,-0.2467175818975845,-0.20741916989527165,-1.0282275593808294,0.24531410905846346,-0.2410338673290159,-0.3638262143162128,0.1350088053818072,0.22283117816455558,-0.8013296784154427,-0.7349100932084609,session_2020_10_15_1min.csv
user105,0.0,2.1387606338065375,-1.4999397295038008,0.7130735297284198,0.0,0.0,2.321983960825936,-2.6411905515561975,-0.15450303171285,0.1535506579244704,0.7952192155606587,-1.4566082651938903,-0.19567834030564288,2.631077224931107,2.455898272362686,1.8091423306809864,0.1325478238767163,0.4499270155218388,0.09105029724055158,0.2706103342340756,-0.8917767873808808,-1.910436858920549,-0.22039190055254318,-0.8917767873808808,-1.1656558673548485,-0.11617111795051306,-0.2019338615302407,-0.7106892589786662,-1.1544445099286964,0.3955418978297628,0.7519089120600622,1.4305413540062226,-0.2467175818975845,-0.6023582890698252,-1.0642339707138027,2.428601699388968,-0.0705736081353528,1.9928495143994727,-1.2372032495818792,-1.414232218236287,-0.3218916727997584,-0.4639183736372491,session_2020_10_14_1min.csv
user106,0.0,-0.6171312152265716,-1.4240697922885865,-1.6882404294635556,0.0,0.0,-0.6223124201294185,0.22444899944054647,-0.15450303171285,0.16697053877307427,-0.7879139260184597,2.032781701801833,-0.15836761822944753,-0.6980832538474597,-0.8412294851912786,-0.7783027237509308,0.0953493756608508,-0.4427306495576072,0.12893208066787917,-0.37224104063765817,-0.6793040095295366,-1.398424322040836,-0.38239716881786584,-0.6793040095295366,-0.8780159897950014,-0.24484073562988617,-0.49325567069011067,-1.2220023399961732,3.2447205615792094,0.3363889519769874,-0.30532321303898985,-0.8529446351765609,-0.2467175818975845,0.3289380637478632,0.5366153682331852,-0.5140902701869294,-0.3007958221054925,-0.8998209708855331,-0.67306876879403,-0.21340136919087072,-0.5065547275380585,-0.6238894635096343,session_2020_05_14_1min.csv
user107,0.0,-0.5823291082143145,-0.37084440594124696,-1.0563157033604043,0.0,0.0,-0.5862360613113885,0.22444899944054647,-0.15450303171285,0.15484503593141458,-0.3657450882640281,0.4204428894658781,-0.22255855001401634,0.48910649301749787,1.6497306572688224,0.49972717992883686,0.2967775630782145,0.28996881462400603,0.149502552116634,-0.2686079055092831,-0.35740174926609064,-0.5754163441872922,-0.2406425590857085,-0.35740174926609064,-0.39994330540083417,-0.22484591791871533,-0.29262838702340777,-0.34546562968044686,-0.8477163488645874,-0.43118422736377326,0.27148169895284896,-0.32921843694457886,-0.2467175818975845,-0.4467233595167266,-0.4744987816682777,-0.5238262237669986,-0.2850218040374398,-0.1789225585722063,-0.786195932557492,-0.7414561534658441,0.5829167276442221,1.143609079607051,session_2020_10_14_1min.csv
